,63,98796.27
,65,3446386.12
,67,5320414.23
,69,2090214.02
,71,7203701.43
,73,1248489.17
,75,635849.82
,77,1861262.74
,79,2888550.29
,81,585373.79
,83,549088.94
,85,8909748.71
,87,921788.50
,89,2215932.15
,91,2021282.93
,93,473966.51
,95,2874053.71
,97,1394687.00
,99,2779558.74
,101,43319.29
,103,466970826.06
,105,8073956.14
,107,1240200.02
,109,424682.55
,111,9671907.34
,113,395647373.28
,115,7380286.92
,117,1965079.15
,119,767338.79
,121,3719643.98
,123,1685033.15
,125,2250275.36
,127,1311387.20
,129,3697295.95
,131,1645431.57
,133,5154507.08
,135,1472344.66
,137,3186035.97
,139,4519286.54
,141,474064.32
,143,118841.50
,145,2821656.51
,147,1654741.63
,149,127624.30
,151,1080716.43
,153,18377538.63
,155,25585701.47
,157,1166547.78
,159,5072900.88
,161,2981981.52
,163,5553691.23
,165,1568817.46
,167,409167.52
,169,4122923.73
,171,1320904.49
,173,1041886.68
,175,4705172.35
,177,1292281.02
,179,5907356.09
,181,6723972.30
,183,479343.16
,185,1955516.32
,187,4658703.00
,189,1491007.38
,191,2673791.48
,193,3960140.08
,195,888958.42
,197,1954132.01
20,0,614195805.81
,1,4610845.11
,3,1976263.53
,5,1405632.43
,7,500641.30
,9,4921679.24
,11,1704697.67
,13,2182229.09
,15,6513101.45
,17,324948.23
,19,457252.64
,21,4290342.16
,23,169079.70
,25,67802.77
,27,5181655.98
,29,306843.85
,31,829807.28
,33,112023.35
,35,8920970.70
,37,3400981.39
,39,930068.33
,41,35412455.95
,43,1252991.17
,45,6052862.87
,47,747794.66
,49,1452545.36
,51,653657.50
,53,562688.07
,55,495933.66
,57,345298.30
,59,3390906.80
,61,780794.92
,63,478185.14
,65,882470.98
,67,319085.40
,69,275920.03
,71,260018.10
,73,2360242.58
,75,351341.78
,77,3642939.67
,79,2405554.64
,81,176126.60
,83,561780.61
,85,5677696.24
,87,2554754.00
,89,692662.20
,91,10654826.41
,93,96147.29
,95,1877717.45
,97,58762112.62
,99,2903150.98
,101,921761.40
,103,3740036.50
,105,269391.42
,107,1000785.83
,109,446218.93
,111,1286816.47
,113,1636402.83
,115,1523346.66
,117,1782545.64
,119,136681.15
,121,2467576.77
,123,348543.30
,125,7529460.41
,127,921578.43
,129,78190.56
,131,3856713.63
,133,3805475.35
,135,364609.24
,137,811032.32
,139,1422336.08
,141,303101.72
,143,477701.22
,145,520994.57
,147,1055066.94
,149,1105008.53
,151,1017004.11
,153,102932.16
,155,5502160.84
,157,118907.02
,159,2566039.65
,161,2365606.02
,163,915690.97
,165,276713.06
,167,357938.97
,169,4037343.89
,171,605672.89
,173,11950018.69
,175,457450.87
,177,5133269.15
,179,433626.11
,181,81552.85
,183,799904.46
,185,656907.62
,187,87910.92
,189,90437.49
,191,3424484.31
,193,727059.37
,195,497977.89
,197,1900975.51
,199,155283.61
,201,1549497.59
,203,287108.08
,205,11518790.16
,207,1352795.84
,209,14599071.39
21,0,240406864.25
,1,659237.53
,3,436153.88
,5,663230.49
,7,1631843.18
,9,515020.06
,11,1293054.54
,13,168757.77
,15,1152128.55
,17,608876.90
,19,2162894.28
,21,1123079.41
,23,296391.00
,25,4300114.82
,27,1965181.88
,29,899722.83
,31,276044.98
,33,1353615.79
,35,1495013.67
,37,723881.23
,39,3554923.75
,41,307397.51
,43,6131932.29
,45,1292921.02
,47,1252802.85
,49,553138.74
,51,3304317.53
,53,42577.36
,55,2106074.55
,57,829348.09
,59,10348194.48
,61,308066.65
,63,1770037.48
,65,1009070.64
,67,4694777.40
,69,1585366.71
,71,11988758.73
,73,2114331.55
,75,2363069.27
,77,573319.67
,79,849274.75
,81,649940.72
,83,5631652.35
,85,3567287.45
,87,316719.18
,89,5718371.67
,91,863723.35
,93,2458291.91
,95,2112058.22
,97,520649.62
,99,480308.24
,101,3861202.71
,103,930853.60
,105,1022078.37
,107,4904436.33
,109,322115.76
,111,18200241.48
,113,1184509.32
,115,1717185.47
,117,1271831.23
,119,3373365.32
,121,734787.69
,123,341237.25
,125,155452.98
,127,1492964.14
,129,2317314.62
,131,3037733.04
,133,787733.64
,135,3950920.48
,137,438987.27
,139,2521767.11
,141,370316.07
,143,718098.92
,145,10483311.94
,147,65928.89
,149,989482.72
,151,2386049.70
,153,2345010.75
,155,565726.49
,157,2411307.35
,159,996077.19
,161,594972.90
,163,983527.94
,165,842914.19
,167,609629.28
,169,2939780.98
,171,1044288.08
,173,474066.66
,175,903451.22
,177,2717214.90
,179,867578.17
,181,775711.07
,183,1918621.79
,185,1344279.87
,187,147983.61
,189,1548559.20
,191,675188.49
,193,3496118.55
,195,27123097.16
,197,479212.97
,199,410641.79
,201,87180.49
,203,983477.44
,205,4422525.89
,207,122848.77
,209,446866.06
,211,973434.20
,213,98213.33
,215,995280.20
,217,267114.78
,219,133170.62
,221,613837.72
,223,295648.81
,225,1063644.69
,227,1120090.27
,229,721102.31
,231,187355.07
,233,4292512.66
,235,477065.70
,237,401793.02
,239,1208946.44
22,0,3657405110.97
,1,10405301.05
,3,3035195.19
,5,17962005.91
,7,5229385.54
,9,3749865.90
,11,3584890.57
,13,151615.25
,15,5796252.02
,17,4400232.12
,19,102970882.49
,21,1701161.95
,23,234594598.34
,25,718502.32
,27,1666456.84
,29,524420.05
,31,935007.11
,33,1606167338.02
,35,604717.18
,37,6958301.99
,39,5541877.37
,41,2423475.69
,43,875218.73
,45,25480410.06
,47,16418686.82
,49,185944.93
,51,590536056.64
,53,4329715.48
,55,35116424.12
,57,51407565.62
,59,458289.23
,61,1649699.67
,63,24947297.30
,65,351238.30
,67,771227.21
,69,4268549.71
,71,3609389952.26
,73,5814661.91
,75,833510438.25
,77,12648047.49
,79,9653387.77
,81,188984.44
,83,2260489.54
,85,602683.83
,87,1815452132.88
,89,27162831.67
,91,2113294.10
,93,8547370.93
,95,15896794.93
,97,11771501.62
,99,4535165.98
,101,18799271.64
,103,432918960.45
,105,23261675.37
,107,1229893.42
,109,71689229.21
,111,996810.41
,113,57868590.07
,115,3422441.02
,117,118868268.54
,119,1682479.68
,121,4240896.98
,123,156535.66
,125,6751247.54
,127,1200400.03
23,0,8071534.33
,1,3024125.33
,3,3065326.89
,5,12512764.20
,7,2227956.01
,9,1802434.51
,11,3263302.66
,13,2195063.76
,15,2133584.81
,17,6800134.48
,19,670759.75
,21,905090.65
,23,669931.93
,25,1975076.82
,27,2457959.76
,29,1561053.84
,31,21332840.59
24,0,50856145.72
,1,372970.62
,3,8200264.97
,5,9942767.48
,9,2729306.24
,11,1193822.28
,13,1318547.60
,15,1405738.32
,17,9185558.82
,19,5527102.94
,21,1976018.14
,23,319236.41
,25,3962995.12
,27,2727546.44
,29,911576.05
,31,23662664.30
,33,7619439.88
,35,2022502.42
,37,1723693.55
,39,265507.66
,41,1125315.85
,43,802803.26
,45,729764.21
,47,371838.67
,510,14726652.97
25,0,32477498.53
,1,495241.84
,3,5397466.46
,5,5150067.07
,7,52474.15
,9,23514445.72
,11,4236225.49
,13,39043863.96
,15,2512107.42
,17,20018355.87
,21,6497660.96
,23,2399653.71
,25,3683818.11
,27,29995441.69
26,0,1000527.36
,5,461194.18
,13,725948.48
,15,703476.68
,45,614038.29
,53,2841890.44
,61,246491.78
,65,3743993.31
,71,258571.74
,85,226130.45
,101,1671966.48
,103,312748.38
,105,1509453.41
,113,60039.12
,131,113315.24
,133,1422771.80
,139,434122.55
,145,920375.91
,165,2187509.18
27,0,46311267.40
,1,478588.86
,3,106644.85
,5,2362429.16
,7,1605143.24
,9,353321.03
,11,1166115.48
,13,4325181.02
,15,1756591.69
,17,45834.35
,19,609018.44
,21,806564.02
,23,1471939.80
,25,80113.59
,27,16531897.52
,29,1230431.88
,31,1415881.84
,33,542445.33
,35,653987.89
,37,6592659.82
,39,1339646.13
,41,502085.46
,43,1107994.98
,45,10013307.35
,47,2050117.79
,49,1720136.12
,51,1283422.39
,53,4195948.17
,55,13283779.51
,57,896545.81
,59,175921.82
,61,1264726.22
,63,404101.35
,65,362931.06
,67,260049.20
,69,4347020.21
,71,63919.84
,73,1302971.93
,75,1148271.80
,77,2075907.84
,79,758768.15
,81,507847.07
,83,532635.03
,85,547068.85
,87,1121528.86
,89,6734625.97
,91,1125171.37
,93,1625344.49
,95,414145.20
,97,488071.84
,99,4245644.42
,101,192121.89
,103,691886.32
,105,775580.71
,107,9145454.49
,109,2378685.36
,111,1819129.60
,113,528997.58
,115,453809.45
,117,398595.44
,119,5668298.42
,121,511121.05
,123,3701950.63
,125,672761.37
,127,1049757.00
,129,1171382.74
,131,1923095.72
,133,143140.09
,135,24711394.01
,137,3663410.17
,139,403913.94
,143,2059426.77
,145,109475.43
,147,7213409.66
,149,827767.75
,151,972313.13
,153,543420.17
,155,2093142.44
,157,2111146.57
,159,8310373.72
,161,1128861.94
,163,2268739.75
,165,582562.42
,167,3625165.92
,169,6144497.24
,171,1841229.59
,173,3072922.16
28,0,1005744028.18
,1,1226734.32
,3,3905156.72
,5,545167.98
,7,1537767.72
,9,610161.76
,11,907724.18
,13,150025.68
,15,167428.91
,17,824164.83
,19,946388.95
,21,1008762.65
,23,1153013.51
,25,661805.72
,27,305763.66
,29,1113693.96
,31,3744452.66
,33,609429.73
,35,18921063.74
,37,135264.25
,39,2953722.14
,41,17146932.38
,43,325976.85
,45,552694893.97
,47,1159019978.84
,49,14495764.07
,51,2341917.25
,53,1771331.14
,55,103972.04
,57,157182.92
,59,248935412.21
,61,11118363.99
,63,236259.28
,65,4536119.50
,67,42180325.86
,69,629681.10
,71,1232168.52
,73,3031225.75
,75,9910635.17
,77,3947203.42
,79,792412.20
,81,1492460.82
,83,1243964.90
,85,1083749.16
,87,13267303.60
,89,4397388.47
,91,15653295.27
,93,923611.55
,95,4834162.80
,97,354565.72
,99,2205992.59
,101,2724584.01
,103,346242.09
,105,1626729.82
,107,1326044.04
,109,107151255.45
,111,810719.48
,113,2979008.48
,115,2371000.65
,117,395384.60
,119,524264.32
,121,4789961.85
,123,1105656.32
,125,489516.09
,127,4811517.51
,129,1315200.01
,131,34614779.68
,133,654105.84
,135,752430.95
,137,167706.11
,139,1960344.64
,141,651086.44
,143,500037.29
,145,290254.60
,147,2535541.06
,149,2059697.97
,151,1342029.09
,153,27040044.39
,155,6016815.90
,157,1980662.38
,159,628301.74
,161,38188.48
,163,1562869.06
29,0,228102265.10
,1,2265713.36
,3,1030616.06
,5,2658231.61
,7,498600.81
,9,7279926.28
,11,2095514.82
,13,568563.42
,15,222254.17
,17,2374640.01
,19,3128078.05
,21,1607564.02
,23,4983145.94
,25,979361.16
,27,995646.87
,29,1058309.39
,31,4402533.01
,33,2872748.71
,35,1909307.46
,37,2489442.14
,39,4948131.85
,41,1468075.91
,43,4851797.25
,45,1287518.72
,47,2021930.19
,49,1016744.54
,51,1870281.31
,53,147789.68
,55,1081803.43
,57,2606915.39
,59,3772065.82
,61,936789.39
,63,353075.45
,65,956976.52
,67,1828166.31
,69,12693914.09
,71,2577682.25
,73,315088.38
,75,402117.69
,77,53212646.87
,79,1813732.64
,81,1857015.11
,83,189564.99
,85,111124.76
,87,2023999.02
,89,1650447.90
,91,3813947.61
,93,1187982.96
,95,33337306.99
,97,148908988.35
,99,1779109.85
,101,1391960.65
,103,346054.37
,105,4144423.40
,107,2615644.10
,109,8814549.58
,111,1901992.90
,113,1589697.33
,115,2531054.76
,117,1172203.33
,119,2455352.92
,121,1676392.58
,123,2938139.31
,125,711926.66
,127,6348597.15
,129,1451852.34
,131,3745640.94
,133,11275572.98
,135,258659.57
,137,1953630.13
,139,468642.43
,141,250490.35
,143,4706523.85
,145,3161248.72
,147,2488135.45
,149,1963586.56
,151,363512.68
,153,3819184.07
,155,12459269.46
,157,2001510.91
,159,638701.80
,161,2183272.90
,163,1700664.33
,165,770719.41
,167,2252796.14
,169,2874970.36
,171,1198321.10
,173,571473.05
,175,546921.16
,177,2232860.19
,179,3917598.15
,181,1411243.11
,183,2064387.33
,185,341368.85
,186,1264235.76
,187,1142731.35
,189,7403518.74
,195,642907.36
,197,307914.24
,199,701081.56
,201,5098264.69
,203,3156004.78
,205,867160.37
,207,3664929.10
,209,1378426.18
,211,3372932.54
,213,3065320.61
,215,3744370.24
,217,2427884.65
,219,125660.20
,221,1430553.13
,223,2392713.13
,225,6552069.80
,227,377754.54
,229,777744.22
,510,1527470.70
30,0,20965497.73
,3,963730.49
,5,355798.44
,7,21902.31
,9,698779.83
,11,3103143.16
,13,1214739.28
,15,310799.99
,17,1384138.50
,19,196237.74
,21,1424331.46
,23,250188.11
,25,510066.49
,27,4600404.45
,29,338098.86
,31,340445.77
,33,181894.79
,35,91458.31
,37,656097.00
,39,53272.33
,41,990997.40
,43,301403.32
,45,1272743.92
,49,245139.03
,51,118891.35
,55,163293.41
,57,124694.96
,59,65253.59
,63,444409.14
,65,2923215.19
,67,253607.69
,69,1188008.53
,71,227016.61
,73,32416.33
,75,122758.22
,77,388070.43
,79,427116.28
,81,11091.37
,83,285652.46
,85,487478.63
,87,736627.94
,91,197537.91
,95,437232.30
,97,1545967.98
,99,38155.37
,101,579110.79
,103,39623.22
,105,2341440.02
,107,202259.96
,109,45766.13
,111,4163469.51
31,0,198129611.94
,1,2162451.83
,3,2990486.37
,5,455738.63
,9,705725.15
,11,549735.48
,13,147123.54
,15,294998.52
,17,476440.99
,19,7660478.02
,21,898578.67
,23,345411.51
,25,3310825.83
,27,288629.98
,29,531185.77
,31,1177257.79
,33,204712.11
,35,69189.46
,37,1290621.80
,39,399439.84
,41,2265288.18
,43,1645741.30
,45,70082.96
,47,687252.18
,49,66552.49
,51,15136.43
,53,560896.07
,55,10011932.18
,57,71899.11
,59,64827.01
,61,110336.07
,63,917781.89
,65,116506.61
,67,1658042.16
,69,766512.95
,71,478646.83
,73,109626.38
,77,482842.27
,79,1106126.58
,81,715008.72
,83,118569.95
,85,822074.79
,87,526472.49
,89,3840424.38
,91,96600.15
,93,186888.16
,95,1067032.14
,97,1161152.69
,99,714102.87
,101,92524.27
,103,181247.00
,107,141977.94
,109,6140922.23
,111,667031.16
,113,414370.37
,115,543746.08
,117,454336.49
,119,1169687.56
,121,214604.50
,123,648416.86
,125,161894.55
,127,989760.20
,129,150533.80
,131,5603040.77
,133,1559001.12
,135,851937.34
,137,1143118.70
,139,186335.80
,141,584201.35
,143,319296.55
,145,341968.01
,147,2259594.89
,149,316985.12
,151,541251.50
,153,1436476.71
,155,1542375.24
,157,106282.18
,159,343990.71
,163,257759.57
,165,109492.39
,167,541591.57
,169,1663522.88
,171,106148.48
,173,728302.96
,175,810682.15
,177,1080706.28
,179,167375.69
,181,113486.38
,183,142008.59
,185,794873.28
32,0,8932449.23
,3,5383547.27
,5,350713.58
,7,259404.62
,17,1641934.88
,19,916072.14
,29,480408.56
,31,3916734.96
,510,2121228.19
33,0,14462413.71
,1,4476885.38
,3,3567227.90
,5,5976802.85
,7,521415.13
,9,6127267.42
,11,15279219.81
,13,10239199.27
,15,11588122.57
,17,5966173.56
,19,3301691.44
34,0,48542354.56
,1,6801772.64
,3,21429396.19
,5,11622491.71
,7,5502153.90
,9,19616726.97
,11,2362915.91
,13,8644758.94
,15,2569141.66
,17,2209054.65
,19,2135111.76
,21,4093905.15
,23,9700381.76
,25,9155938.87
,27,4927817.53
,29,8908445.72
,31,8423322.26
,33,1105490.18
,35,11671702.08
,37,4492016.06
,39,8618066.07
,41,3004683.78
35,0,12910122.59
,1,3241228.49
,6,6122680.50
,13,4118040.32
,15,594737.32
,17,828406.43
,19,37757.06
,21,84575.15
,23,703477.56
,27,10344446.61
,28,5596364.96
,29,2057893.96
,31,2101630.23
,33,840309.58
,35,5256254.08
,39,1248361.30
